,train_loss,train_accuracy
0,1.2170883368187482,0.12
1,0.7034735739752651,0.11
2,0.765223478094985,0.08
3,0.6361205647778181,0.15800000000000003
4,0.5339908650765816,0.08
5,0.5754575875144865,0.11119999999999998
6,0.5478800164031693,0.12
7,0.5106356045852105,0.08
8,0.4457813125714837,0.12199999999999996
9,0.4921105263398754,0.0902
10,0.4327271942578049,0.17259999999999998
11,0.3385538034262653,0.20900000000000002
12,0.3968758150357864,0.1602
13,0.44516652043947136,0.08
14,0.3879392569134167,0.161
15,0.3252209990790127,0.1368
16,0.39396379662553466,0.1492
17,0.32221185616414233,0.14400000000000002
18,0.33936788973331244,0.13259999999999997
19,0.22044830862882056,0.15480000000000002
20,0.38130502810463723,0.1722
21,0.3347995614116665,0.12119999999999999
22,0.38634386872563564,0.20759999999999998
23,0.22694154139819714,0.193
24,0.3481842344326303,0.2288
25,0.26035144904338126,0.19279999999999997
26,0.1713944456119706,0.1568
27,0.22033991699030678,0.24619999999999997
28,0.26870785712470147,0.2384
29,0.31067423081109885,0.21139999999999998
